item_code,item_name,box_length,box_width,box_height,box_volume,box_weight,number_of_item_in_a_box,item_volume,item_unit,item_order_frequency,item_relative_importance,item_quantity_order_mean,item_quantity_order_std,item_quantity_order_total,item_quantity_order_unique,item_quantity_order_unique_frequency,item_class,item_initial_quantity_inventory,item_class_old
14133027001,家樂福芝麻蛋捲,48.0,25.0,25.0,30000.0,3.34,12.0,2500.0,PCS,30.0,0.8492225129581173,1.613,1.978,50,"[1, 2, 12]","[22, 8, 1]",3,4,3
14133028001,家樂福咖啡蛋捲,48.0,25.0,25.0,30000.0,3.31,12.0,2500.0,PCS,39.0,0.8196130064498925,2.073,1.929,85,"[1, 2, 3, 4, 5, 6, 10]","[23, 11, 1, 1, 1, 3, 1]",3,5,3
14133029001,義美小蛋捲-原味,40.0,23.0,37.0,34040.0,2.61,12.0,2836.7,PCS,135.0,0.5996766720554657,1.75,1.523,245,"[1, 2, 3, 4, 5, 6, 7, 8, 12]","[88, 32, 9, 4, 1, 3, 1, 1, 1]",3,4,3
14133030001,義美小蛋捲-芝麻,40.0,23.0,37.0,34040.0,2.65,12.0,2836.7,PCS,104.0,0.6603723271278812,1.883,1.994,209,"[1, 2, 3, 4, 5, 10, 12]","[70, 24, 7, 4, 2, 2, 2]",2,5,2
14133898001,可口上賓蛋捲組合,47.0,47.0,45.0,99405.0,8.54,12.0,8283.8,PCS,92.0,0.6801686638556024,1.667,1.702,175,"[1, 2, 3, 4, 5, 6, 8, 9]","[82, 10, 3, 2, 2, 2, 2, 2]",3,4,3
14133901001,可口上賓蛋捲量販包蛋香口味,43.0,29.0,28.0,34916.0,3.1,12.0,2909.7,PCS,80.0,0.7117581373643772,1.463,1.298,120,"[1, 2, 4, 5, 6, 10]","[63, 14, 2, 1, 1, 1]",3,3,3
14133902001,可口上賓蛋捲量販包芝麻口味,43.0,29.0,28.0,34916.0,3.1,12.0,2909.7,PCS,12.0,0.93558774020433,1.692,1.251,22,"[1, 2, 3, 5]","[9, 1, 2, 1]",3,4,3
14133905001,義美芝麻奶油蛋捲,43.0,26.0,35.0,39130.0,3.97,12.0,3260.8,PCS,52.0,0.7801303311611473,1.839,1.581,103,"[1, 2, 3, 4, 5, 7, 9]","[35, 11, 4, 2, 2, 1, 1]",3,4,3
14133907001,茶茶小王子日式抹茶蛋捲,42.0,26.0,21.0,22932.0,2.19,12.0,1911.0,PCS,11.0,0.9413843102614956,1.182,0.405,13,"[1, 2]","[9, 2]",3,2,3
14133914001,西雅圖貝瑞斯塔極品咖啡蛋捲,48.0,28.0,46.0,61824.0,8.432,8.0,7728.0,PCS,19.0,0.8976183730271162,1.421,1.017,27,"[1, 2, 3, 5]","[15, 2, 1, 1]",3,3,3
14133918001,橘平屋蛋捲兩兩禮盒(原味+芝麻),58.0,47.0,21.0,57246.0,6.8,4.0,14311.5,PCS,9.0,0.9540107664872252,1.0,0.0,9,[1],[9],3,1,3
14133922001,義美蛋捲(平安款),47.0,42.0,24.0,47376.0,4.25,6.0,7896.0,PCS,336.0,0.3452875785403577,1.259,0.791,432,"[1, 2, 3, 4, 5, 6, 7]","[289, 40, 5, 2, 3, 3, 1]",3,4,3
14133928001,興麥芝麻蛋捲袋裝,47.0,44.0,26.0,53768.0,1.6,18.0,2987.1,PCS,3.0,0.990470158830686,1.333,0.577,4,"[1, 2]","[2, 1]",3,2,3
14133930001,興麥原味蛋捲袋裝,47.0,44.0,26.0,53768.0,6.1,18.0,2987.1,PCS,4.0,0.9846769220512992,1.25,0.5,5,"[1, 2]","[3, 1]",3,2,3
14200001001,德昌蒜絲蒜味豆乾70g,31.0,23.0,16.0,11408.0,1.7,20.0,570.4,PCS,11.0,0.9414209763170612,1.182,0.405,13,"[1, 2]","[9, 2]",3,2,3
14200002001,德昌沙茶豆乾,31.0,23.0,16.0,11408.0,1.7,20.0,570.4,PCS,11.0,0.9414576423726272,1.182,0.405,13,"[1, 2]","[9, 2]",3,2,3
14200006001,利全五香豆乾 210g,45.0,21.0,29.0,27405.0,12.1,48.0,570.9,PCS,85.0,0.7005216579723671,1.787,1.655,159,"[1, 2, 3, 4, 10, 12]","[54, 21, 7, 5, 1, 1]",3,4,3
14200011001,德昌滷肉豆乾,40.0,27.0,13.0,14040.0,3.77,10.0,1404.0,PCS,37.0,0.8255295745070915,1.816,1.957,69,"[1, 2, 3, 4, 5, 12]","[25, 8, 1, 2, 1, 1]",3,4,3
14200012001,五香方乾,34.0,26.0,23.0,20332.0,8.088,24.0,847.2,PCS,25.0,0.86891218479692,1.8,1.443,45,"[1, 2, 4, 6]","[15, 7, 1, 2]",3,4,3
14200014001,家福黑胡椒風味豆乾(非基改),37.0,26.0,15.0,14430.0,2.43,10.0,1443.0,PCS,14.0,0.924001266645556,1.071,0.267,15,"[1, 2]","[13, 1]",3,2,3
14200015001,德昌沙茶豆乾,40.0,27.0,13.0,14040.0,3.67,10.0,1404.0,PCS,66.0,0.7463508941517641,1.485,1.481,98,"[1, 2, 3, 4, 12]","[50, 11, 2, 2, 1]",3,4,3
14200017001,家樂福方塊風味豆乾(非基改),37.0,25.0,12.0,11100.0,2.42,10.0,1110.0,PCS,15.0,0.9178780353660771,1.2,0.561,18,"[1, 2, 3]","[13, 1, 1]",3,2,3
14200018001,家福沙茶風味豆乾(非基改),25.0,37.0,15.0,13875.0,2.42,10.0,1387.5,PCS,32.0,0.8418026366227229,1.353,1.098,46,"[1, 2, 3, 7]","[28, 4, 1, 1]",3,3,3
14200019001,家福滷肉風味豆乾(非基改),37.0,25.0,12.0,11100.0,2.42,10.0,1110.0,PCS,15.0,0.9179280345327578,1.467,0.915,22,"[1, 2, 3, 4]","[11, 2, 1, 1]",3,3,3
14200021001,四乘六Q香豆干,44.0,29.0,29.0,37004.0,11.4,24.0,1541.8,PCS,17.0,0.9077415376410392,1.632,1.116,31,"[1, 3, 4]","[14, 3, 2]",3,3,3
14200028001,德昌蒜絲豆乾,32.0,24.0,12.0,9216.0,1.546,12.0,768.0,PCS,4.0,0.984690255162414,2.4,3.13,12,"[1, 8]","[4, 1]",3,7,3
14200033001,德昌五香豆乾,40.0,27.0,12.0,12960.0,3.26,10.0,1296.0,PCS,31.0,0.8455725737904368,1.871,2.094,58,"[1, 2, 4, 6, 7, 10]","[23, 4, 1, 1, 1, 1]",3,5,3
14200046001,德昌豆乾-素食香菇,40.0,27.0,13.0,14040.0,3.67,10.0,1404.0,PCS,26.0,0.8651855802403293,1.538,1.029,40,"[1, 2, 3, 4]","[19, 3, 1, 3]",3,3,3
14200047001,德昌豆乾-黑胡椒,40.0,27.0,13.0,14040.0,3.77,10.0,1404.0,PCS,40.0,0.815276412059799,1.5,1.198,60,"[1, 2, 3, 4, 7]","[31, 4, 2, 2, 1]",3,3,3
14200049001,德昌五香小丁豆干,41.0,27.0,13.0,14391.0,3.34,10.0,1439.1,PCS,25.0,0.8689955167413876,1.8,1.414,45,"[1, 2, 4, 5, 6]","[16, 5, 2, 1, 1]",3,4,3
14200059001,四乘六香讚切干豆干,41.0,25.0,11.0,11275.0,3.0,10.0,1127.5,PCS,7.0,0.9661272312128132,2.0,1.528,14,"[1, 2, 3, 5]","[4, 1, 1, 1]",3,4,3
14200060001,四乘六果汁大丁豆干,41.0,25.0,13.0,13325.0,3.48,10.0,1332.5,PCS,10.0,0.947770870485492,2.5,2.321,25,"[1, 2, 4, 6, 7]","[6, 1, 1, 1, 1]",0,5,0
14200061001,四乘六黑胡椒豆干,41.0,25.0,13.0,13325.0,3.54,10.0,1332.5,PCS,5.0,0.9785636906051566,1.6,1.342,8,"[1, 4]","[4, 1]",4,3,4
14200069001,良澔大溪名產豆丁,43.0,30.0,30.0,38700.0,4.04,12.0,3225.0,PCS,254.0,0.4314061432309461,1.398,0.821,362,"[1, 2, 3, 4, 5, 8]","[188, 51, 14, 3, 2, 1]",3,4,3
14200070001,四乘六蒜味滷條豆干,25.0,42.0,13.0,13650.0,3.204,10.0,1365.0,PCS,10.0,0.947804203263279,1.5,1.269,15,"[1, 2, 5]","[8, 1, 1]",3,3,3
14200085001,原味巡禮老滷豆干-黑胡椒,37.0,29.0,19.0,20387.0,3.5,24.0,849.5,PCS,16.0,0.9127481208646524,1.5,0.894,24,"[1, 2, 3, 4]","[11, 3, 1, 1]",3,3,3
14200086001,原味巡禮老滷豆干-麻辣板條,37.0,29.0,19.0,20387.0,2.944,24.0,849.5,PCS,18.0,0.9031449475842068,1.667,0.97,30,"[1, 2, 5]","[9, 8, 1]",3,3,3
14200087001,原味巡禮老滷豆干-大沙茶,37.0,29.0,19.0,20387.0,3.462,24.0,849.5,PCS,51.0,0.7828702854952417,1.308,0.673,68,"[1, 2, 3, 4]","[41, 7, 3, 1]",3,3,3
14200088001,原味巡禮老滷豆干-大板條,37.0,29.0,19.0,20387.0,2.994,24.0,849.5,PCS,18.0,0.9032049465842236,1.222,0.428,22,"[1, 2]","[14, 4]",0,2,0
14200089001,原味巡禮老滷豆干-包干,37.0,29.0,19.0,20387.0,3.5,24.0,849.5,PCS,13.0,0.9297878368693856,1.538,1.127,20,"[1, 2, 5]","[9, 3, 1]",3,3,3
14200090001,原味巡禮老滷豆干-香辣豆干,37.0,29.0,19.0,20387.0,3.344,24.0,849.5,PCS,15.0,0.9179780336994384,1.933,1.335,29,"[1, 2, 4, 5]","[8, 4, 2, 1]",0,4,0
14200091001,原味巡禮老滷豆干-滷肉珍味,37.0,29.0,19.0,20387.0,3.345,24.0,849.5,PCS,26.0,0.8652722454625756,1.538,0.989,40,"[1, 2, 4, 5]","[17, 7, 1, 1]",3,3,3
14200092001,原味巡禮老滷豆干-蒜茸豆絲,37.0,29.0,19.0,20387.0,3.35,24.0,849.5,PCS,17.0,0.9077982033632772,2.0,1.455,36,"[1, 2, 3, 5, 6]","[9, 5, 2, 1, 1]",0,4,0
14200093001,原味巡禮老滷豆干-大豆丁,37.0,29.0,19.0,20387.0,2.984,24.0,849.5,PCS,20.0,0.892558457359044,1.476,0.75,31,"[1, 2, 3]","[14, 4, 3]",3,3,3
14200096001,原味巡禮老滷豆干-香Q豆絲,37.0,29.0,19.0,20387.0,2.984,24.0,849.5,PCS,12.0,0.9356277395376744,1.5,1.168,18,"[1, 2, 5]","[9, 2, 1]",3,3,3
14200119001,良澔大溪名產豆丁(辣味),42.0,29.0,29.0,35322.0,3.79,12.0,2943.5,PCS,118.0,0.6305961567307211,1.438,1.087,174,"[1, 2, 3, 4, 5, 10]","[91, 18, 8, 2, 1, 1]",3,3,3
14200129001,金門高粱厚Q干(沙茶口味),40.0,29.0,28.0,32480.0,4.46,20.0,1624.0,PCS,13.0,0.9298311694805088,1.462,0.877,19,"[1, 2, 4]","[9, 3, 1]",3,3,3
14200130001,金門高粱厚Q干(經典微辣),40.0,29.0,28.0,32480.0,4.46,20.0,1624.0,PCS,19.0,0.8976817053049115,1.895,1.595,36,"[1, 2, 3, 6]","[12, 3, 2, 2]",3,4,3
14200133001,良澔 大溪名產豆丁-蒜香口味,42.0,30.0,29.0,36540.0,3.7,12.0,3045.0,PCS,23.0,0.877338711021483,1.174,0.388,27,"[1, 2]","[19, 4]",3,2,3
14201002001,新東陽原味牛肉乾(大),39.0,28.0,29.0,31668.0,3.7,10.0,3166.8,PCS,7.0,0.966150564157264,3.0,3.571,27,"[1, 2, 7, 11]","[5, 2, 1, 1]",3,8,3
14201003001,金安記牛腱片,41.0,31.0,16.0,20336.0,2.32,10.0,2033.6,PCS,6.0,0.972417126381227,2.0,0.632,12,"[1, 2, 3]","[1, 4, 1]",3,3,3
14201013001,新東陽麻辣牛肉乾,42.0,29.0,29.0,35322.0,3.17,20.0,1766.1,PCS,30.0,0.8493225112914785,1.833,1.802,55,"[1, 2, 4, 5, 10]","[18, 9, 1, 1, 1]",3,4,3
14201019001,成記五香牛肉乾,59.0,31.0,32.0,58528.0,5.2,30.0,1950.9,PCS,4.0,0.9847035882735288,4.0,4.082,16,"[1, 2, 3, 10]","[1, 1, 1, 1]",3,9,3
14201020001,成記香辣牛肉乾,56.0,31.0,32.0,55552.0,6.503,30.0,1851.7,PCS,11.0,0.9414943084281928,1.769,0.832,23,"[1, 2, 3]","[6, 4, 3]",3,3,3
14201021001,新東陽原味牛肉乾,43.0,29.0,29.0,36163.0,3.92,20.0,1808.2,PCS,50.0,0.7857269045515908,1.685,1.692,91,"[1, 2, 3, 4, 9, 10]","[37, 11, 3, 1, 1, 1]",3,4,3
14201022001,新東陽辣味牛肉乾,43.0,29.0,29.0,36163.0,3.96,20.0,1808.2,PCS,22.0,0.8827419543007616,1.391,0.722,32,"[1, 2, 4]","[16, 6, 1]",3,3,3
14201049001,新東陽高粱酒原味牛肉乾,43.0,30.0,30.0,38700.0,3.528,20.0,1935.0,PCS,11.0,0.9415309744837586,1.455,0.688,16,"[1, 2, 3]","[7, 3, 1]",3,3,3
14202001001,新東陽蜜汁豬肉乾,43.0,29.0,29.0,36163.0,4.55,20.0,1808.2,PCS,66.0,0.7465708904851586,1.642,1.534,110,"[1, 2, 3, 6, 9]","[46, 14, 4, 1, 2]",3,4,3
14202009001,新東陽辣味豬肉乾,42.0,29.0,29.0,35322.0,4.54,20.0,1766.1,PCS,33.0,0.8382193630106165,1.485,1.938,49,"[1, 2, 3, 12]","[28, 3, 1, 1]",3,4,3
14202011001,成記五香辣味豬肉乾,56.0,31.0,32.0,55552.0,7.562,30.0,1851.7,PCS,9.0,0.9540407659872336,1.222,0.441,11,"[1, 2]","[7, 2]",3,2,3
14202013001,成記珍味豬肉乾(炭烤蜜汁),49.0,31.0,32.0,48608.0,14.7,30.0,1620.3,PCS,29.0,0.8528457859035683,1.452,1.06,45,"[1, 2, 4, 6]","[23, 6, 1, 1]",3,3,3
14202017001,家樂福傳統香烤豬肉乾(原味),37.0,27.0,21.0,20979.0,7.67,24.0,874.1,PCS,34.0,0.8356727387876869,1.857,1.537,65,"[1, 2, 3, 4, 6, 8]","[21, 7, 4, 1, 1, 1]",3,4,3
14202018001,家樂福傳統香烤豬肉乾(辣味),37.0,27.0,21.0,20979.0,7.67,24.0,874.1,PCS,21.0,0.8873285445242579,2.0,2.43,44,"[1, 2, 3, 5, 12]","[14, 5, 1, 1, 1]",0,5,0
14202021001,家樂福蜜汁厚燒條子肉乾,39.0,29.0,16.0,18096.0,2.16,12.0,1508.0,PCS,46.0,0.7959400676655389,1.391,0.93,64,"[1, 2, 3, 4, 6]","[35, 8, 1, 1, 1]",2,3,2
14202023001,成記香辣豬肉絲,59.0,31.0,32.0,58528.0,4.1,30.0,1950.9,PCS,26.0,0.865358910684822,1.269,0.533,33,"[1, 2, 3]","[20, 5, 1]",3,2,3
14202027001,新東陽蜜汁豬肉乾(大),39.0,28.0,29.0,31668.0,4.5,10.0,3166.8,PCS,15.0,0.9180280328661188,2.2,2.077,33,"[1, 2, 3, 4, 9]","[7, 5, 1, 1, 1]",3,5,3
14202034001,台糖安心豚蜜汁碳香豬肉乾,44.0,34.0,21.0,31416.0,4.1,20.0,1570.8,PCS,20.0,0.892625122914618,1.429,0.676,30,"[1, 2, 3]","[14, 5, 2]",3,3,3
14202040001,家樂福蒜香厚燒條子肉乾,39.0,29.0,16.0,18096.0,2.16,12.0,1508.0,PCS,20.0,0.8926917884701921,1.45,0.686,29,"[1, 2, 3]","[13, 5, 2]",3,3,3
14202041001,家樂福黑胡椒嫩烤條子肉乾,39.0,29.0,16.0,18096.0,2.04,12.0,1508.0,PCS,33.0,0.8383293611773137,1.394,1.413,46,"[1, 2, 9]","[27, 5, 1]",0,3,0
14203001001,珍珍魷魚絲,53.0,35.0,16.0,29680.0,4.0,20.0,1484.0,PCS,112.0,0.6413026449559174,1.327,0.749,150,"[1, 2, 3, 5, 6]","[86, 22, 3, 1, 1]",3,3,3
14203002001,珍珍沖繩黑糖魷魚,43.0,30.0,18.0,23220.0,2.64,20.0,1161.0,PCS,14.0,0.9240479325344576,1.357,0.497,19,"[1, 2]","[9, 5]",3,2,3
14203003001,珍珍鱈魚香絲,50.0,33.0,35.0,57750.0,6.4,40.0,1443.8,PCS,21.0,0.8873985433576107,2.091,2.091,46,"[1, 2, 3, 4, 5, 10]","[13, 4, 2, 1, 1, 1]",3,5,3
14203004001,珍珍魷魚片,53.0,35.0,20.0,37100.0,5.25,20.0,1855.0,PCS,36.0,0.829046182563624,1.108,0.315,41,"[1, 2]","[33, 4]",3,2,3
14203005001,珍珍鱈魚香絲(寬條),50.0,33.0,21.0,34650.0,3.3,20.0,1732.5,PCS,6.0,0.9724371260478992,1.714,1.496,12,"[1, 2, 5]","[5, 1, 1]",4,4,4
14203016001,原味巡禮大豬公風味魚片,41.0,29.0,31.0,36859.0,3.01,24.0,1535.8,PCS,18.0,0.9032649455842404,1.571,0.87,33,"[1, 2, 3, 4]","[13, 5, 2, 1]",3,3,3
14203017001,北海鱈魚香絲,53.0,34.0,33.0,59466.0,6.06,40.0,1486.7,PCS,683.0,0.14322427959534,1.769,1.641,1228,"[1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 16, 20]","[420, 172, 55, 19, 7, 8, 1, 4, 3, 1, 2, 1, 1]",3,13,3
14203027001,北海鱈魚香絲- 麻辣,53.0,36.0,33.0,62964.0,5.09,25.0,2518.6,PCS,61.0,0.7588306861552307,1.698,1.444,107,"[1, 2, 3, 4, 6, 9]","[42, 12, 4, 2, 2, 1]",3,4,3
14203032001,海味家族--蜜汁沙茶,41.0,29.0,27.0,32103.0,2.6,12.0,2675.3,PCS,40.0,0.8154097431709472,1.341,0.53,55,"[1, 2, 3]","[28, 12, 1]",3,2,3
14203033001,老楊鹹蛋黃魚皮-經典原味 老楊鹹蛋黃魚皮,50.0,40.0,30.0,60000.0,3.37,24.0,2500.0,PCS,3.0,0.9904801586640224,1.0,0.0,3,[1],[3],3,1,3
14203048001,台灣ㄚ環妹大豬公(魚干),37.0,30.0,18.0,19980.0,2.59,10.0,1998.0,PCS,32.0,0.8419093015116415,1.469,1.016,47,"[1, 2, 4, 5]","[24, 5, 2, 1]",3,3,3
14203053001,鮮味本舖松板烤魚,37.0,30.0,22.0,24420.0,2.0,10.0,2442.0,PCS,13.0,0.9298745020916318,1.154,0.376,15,"[1, 2]","[11, 2]",0,2,0
14203055001,鮮味本舖沙嗲魚,37.0,30.0,18.0,19980.0,2.53,10.0,1998.0,PCS,6.0,0.9724571257145714,2.333,1.862,14,"[1, 2, 6]","[2, 3, 1]",4,5,4
14203056001,東港魚季-碳烤魷魚條,39.0,24.0,22.0,20592.0,2.4,20.0,1029.6,PCS,28.0,0.8562723954600757,1.679,1.249,47,"[1, 2, 3, 5, 6]","[18, 6, 2, 1, 1]",3,3,3
14203058001,東港魚季-黑胡椒香魚,45.0,28.0,22.0,27720.0,2.8,20.0,1386.0,PCS,15.0,0.9180780320327996,1.2,0.414,18,"[1, 2]","[12, 3]",3,2,3
14203059001,順發-東港鮪魚糖,43.0,30.0,18.0,23220.0,2.88,20.0,1161.0,PCS,22.0,0.8828152864118931,1.478,1.344,34,"[1, 2, 3, 7]","[19, 1, 2, 1]",0,3,0
14203061001,東港魚季-鐵板燒香魚,45.0,28.0,22.0,27720.0,2.8,20.0,1386.0,PCS,8.0,0.9602039966000566,2.444,2.297,22,"[1, 2, 4, 8]","[4, 3, 1, 1]",3,6,3
14203062001,東港魚季-蜜沙茶魚片,39.0,24.0,22.0,20592.0,2.54,20.0,1029.6,PCS,40.0,0.8155430742820953,1.275,0.599,51,"[1, 2, 4]","[31, 8, 1]",3,2,3
14203064001,東港魚季-燻烤香魚片,39.0,24.0,22.0,20592.0,2.8,20.0,1029.6,PCS,24.0,0.8724954584090265,1.375,0.824,33,"[1, 2, 3, 4]","[19, 2, 2, 1]",3,3,3
14203065001,RSN 鱈魚起士條(乾杯),39.0,30.0,19.0,22230.0,3.74,20.0,1111.5,PCS,5.0,0.97858035699405,1.4,0.548,7,"[1, 2]","[3, 2]",4,2,4
14203066001,味本舖紅燒鱈魚(辣味)120g,38.0,30.0,22.0,25080.0,1.856,10.0,2508.0,PCS,1.0,0.9990866818886353,2.0,0.0,2,[2],[1],3,2,3
14203068001,台灣名產鱈魚香絲,40.0,25.0,28.0,28000.0,1.94,20.0,1400.0,PCS,11.0,0.9415676405393244,1.636,1.502,18,"[1, 2, 6]","[8, 2, 1]",0,4,0
14203078001,北海鱈魚香絲(寬條),53.0,35.0,33.0,61215.0,4.57,20.0,3060.8,PCS,156.0,0.571157147380877,1.494,0.769,239,"[1, 2, 3, 4, 5]","[101, 45, 9, 4, 1]",3,3,3
14203080001,原味巡禮蜜汁沙茶,41.0,29.0,31.0,36859.0,3.01,24.0,1535.8,PCS,25.0,0.8690788486858553,1.5,0.906,39,"[1, 2, 3, 4]","[18, 5, 1, 2]",3,3,3
14203083001,珍珍- 芝麻鱈絲,52.0,35.0,20.0,36400.0,3.8,20.0,1820.0,PCS,42.0,0.8088265195580073,1.372,0.9,59,"[1, 2, 3, 6]","[33, 7, 2, 1]",2,3,2
14203089001,原味巡禮紅燒魚,41.0,29.0,31.0,36859.0,3.02,24.0,1535.8,PCS,23.0,0.8774153764103931,1.458,1.103,35,"[1, 2, 3, 6]","[18, 4, 1, 1]",3,3,3
14203099001,元本山DIY三角飯糰海苔,39.0,31.0,24.0,29016.0,2.2,12.0,2418.0,PCS,3.0,0.9904901584973584,2.0,1.732,6,"[1, 4]","[2, 1]",3,4,3
14204003001,小怪獸 海苔夾心-杏仁,37.0,19.0,22.0,15466.0,0.8,12.0,1288.8,PCS,8.0,0.9602306628222864,1.375,0.518,11,"[1, 2]","[5, 3]",3,2,3
14204004001,橘平屋韓味海苔禮盒,59.0,50.0,28.0,82600.0,3.64,6.0,13766.7,PCS,15.0,0.91812803119948,1.067,0.258,16,"[1, 2]","[14, 1]",3,2,3
14204005001,橘平屋藜麥杏仁海苔三明治,47.0,30.0,29.0,40890.0,2.41,20.0,2044.5,PCS,23.0,0.8774920417993033,1.174,0.388,27,"[1, 2]","[19, 4]",3,2,3
14204006001,元本山(90束)海苔經濟包,40.0,29.0,14.0,16240.0,1.98,6.0,2706.7,PCS,71.0,0.7338311028149531,1.514,1.537,112,"[1, 2, 3, 4, 8, 11]","[59, 8, 2, 3, 1, 1]",2,4,2
14204010001,元本山(6束)海苔,31.0,23.0,21.0,14973.0,1.62,30.0,499.1,PCS,33.0,0.8384393593440109,10.595,8.779,445,"[5, 10, 15, 30]","[25, 5, 6, 6]",0,23,0
14204013001,元本山味付海苔輕巧包(4切),34.0,24.0,14.0,11424.0,0.95,30.0,380.8,PCS,2.0,0.995410076498725,5.0,0.0,10,[5],[2],3,5,3
14204021001,元本山無調味對切海苔26枚,39.0,27.0,20.0,21060.0,1.96,20.0,1053.0,PCS,43.0,0.8049999166680555,2.364,2.763,104,"[1, 2, 3, 4, 5, 8, 12]","[29, 5, 2, 1, 3, 2, 2]",3,6,3
14204022001,橘平屋日式海苔細片,52.0,40.0,40.0,83200.0,5.5,20.0,4160.0,PCS,1.0,0.999090015166414,2.0,0.0,2,[2],[1],3,2,3
14204025001,元本山芥末對切海苔,40.0,27.0,20.0,21600.0,2.06,20.0,1080.0,PCS,28.0,0.8563657272378794,1.5,1.732,42,"[1, 2, 3, 10]","[23, 3, 1, 1]",3,4,3
14204028001,元本山朝鮮海苔 3入裝,48.0,29.0,19.0,26448.0,1.18,12.0,2204.0,PCS,12.0,0.9356677388710188,1.833,1.697,22,"[1, 2, 7]","[7, 4, 1]",3,4,3
14204029001,良澔嚴選海苔-味付,40.0,26.0,17.0,17680.0,2.15,20.0,884.0,PCS,3.0,0.9905001583306944,1.0,0.0,3,[1],[3],3,1,3
14204030001,良澔嚴選海苔-辣味,40.0,26.0,18.0,18720.0,2.13,20.0,936.0,PCS,2.0,0.9954167430542824,1.0,0.0,2,[1],[2],3,1,3
14204036001,家福麻油風味朝鮮海苔5g,49.0,29.0,19.0,26999.0,0.93,36.0,750.0,PCS,37.0,0.8256529057849036,5.289,4.324,201,"[3, 6, 9, 12, 18, 21]","[25, 7, 1, 3, 1, 1]",3,10,3
14204041001,橘平屋36束海苔經濟包,37.0,29.0,17.0,18241.0,2.13,10.0,1824.1,PCS,220.0,0.4840385993566773,2.241,0.874,520,"[1, 2, 3, 4, 6]","[15, 183, 7, 22, 5]",3,5,3
14204043001,雋品 韓系岩燒海苔-胡椒16包入,57.0,39.0,32.0,71136.0,2.23,8.0,8892.0,PCS,32.0,0.84201596640056,2.25,0.672,72,"[2, 4]","[28, 4]",3,3,3
14204044001,橘平屋新摘對切海苔-原味,37.0,27.0,21.0,20979.0,1.92,20.0,1049.0,PCS,35.0,0.8323427942867618,1.75,1.592,63,"[1, 2, 3, 10]","[22, 8, 5, 1]",3,4,3
14204048001,Konomi相撲手脆紫菜海苔-原味,68.0,45.0,26.0,79560.0,3.22,48.0,1657.5,PCS,61.0,0.7590340160997316,2.438,2.557,156,"[1, 2, 3, 4, 5, 6, 7, 11, 12]","[36, 11, 3, 5, 3, 2, 1, 1, 2]",3,6,3
14204049001,Konomi相撲手脆紫菜海苔-辣味,68.0,45.0,26.0,79560.0,3.22,48.0,1657.5,PCS,52.0,0.7803036616056399,1.679,1.034,89,"[1, 2, 3, 4, 5, 6]","[29, 18, 3, 1, 1, 1]",3,3,3
14204051001,橘平屋新摘對切海苔-辣味,38.0,27.0,22.0,22572.0,2.24,20.0,1128.6,PCS,15.0,0.9181780303661604,1.25,0.577,20,"[1, 2, 3]","[13, 2, 1]",3,2,3
14204052001,橘平屋岩燒海苔-原味,46.0,30.0,20.0,27600.0,0.99,12.0,2300.0,PCS,15.0,0.9182280295328412,1.75,1.0,28,"[1, 2, 5]","[7, 8, 1]",3,3,3
14204053001,橘平屋岩燒海苔-辣味,46.0,30.0,19.0,26220.0,1.0,12.0,2185.0,PCS,20.0,0.8927584540257663,1.773,1.771,39,"[1, 2, 3, 9]","[15, 3, 3, 1]",3,4,3
14204054001,元本山味付對切海苔,40.0,27.0,20.0,21600.0,2.0,20.0,1080.0,PCS,113.0,0.6398026699555007,1.569,1.333,182,"[1, 2, 3, 4, 5, 8, 10]","[84, 19, 4, 5, 2, 1, 1]",3,3,3
14204055001,元本山辣味對切海苔,39.0,27.0,20.0,21060.0,2.0,20.0,1053.0,PCS,42.0,0.8089665172247129,1.429,0.737,60,"[1, 2, 3, 4]","[29, 9, 3, 1]",3,3,3
14204059001,元本山海苔輕便包48束,41.0,30.0,19.0,23370.0,2.89,12.0,1947.5,PCS,243.0,0.4462558957350711,1.367,1.121,343,"[1, 2, 3, 5, 6, 7, 8, 9]","[205, 31, 7, 1, 3, 1, 2, 1]",3,5,3
14204060001,SS韓國海苔禮盒,70.0,42.0,58.0,170520.0,7.6,8.0,21315.0,PCS,15.0,0.9182780286995216,1.059,0.243,18,"[1, 2]","[16, 1]",3,2,3
14204061001,小老板海苔棒棒捲-原味3.0g*9,51.0,26.0,26.0,34476.0,1.51,12.0,2873.0,PCS,174.0,0.5444142597623373,1.802,1.331,328,"[1, 2, 3, 4, 5, 6, 8, 10]","[100, 53, 13, 9, 3, 1, 2, 1]",3,4,3
14204062001,小老板海苔棒棒捲-辣味3.0g*9,54.0,27.0,25.0,36450.0,1.59,12.0,3037.5,PCS,66.0,0.746790886818553,1.561,0.963,103,"[1, 2, 3, 5, 6]","[42, 16, 6, 1, 1]",2,3,2
14204065001,元本山朝鮮海苔,40.0,27.0,20.0,21600.0,1.8,20.0,1080.0,PCS,48.0,0.7906168230529491,2.176,2.295,111,"[1, 2, 3, 4, 5, 6, 7, 9, 10]","[35, 3, 5, 1, 2, 1, 1, 2, 1]",3,5,3
14204066001,岩燒海苔(量販包),56.0,45.0,45.0,113400.0,4.3,10.0,11340.0,PCS,3.0,0.9905101581640308,1.0,0.0,3,[1],[3],3,1,3
